x,y,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND,LOCAL_MONTH,LOCAL_YEAR,COOLING_DEGREE_DAYS,ID,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,STATION_NAME,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW
-78.26666667,45.53333333,18,,,,6080192,,,1,0,2.9,20.8,91,32,,-8.4,,2021-03-18,27,3,2021,0,6080192.2021.3.18,,,ON,-2.8,,20,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,0,4.5,22.5,71,,,-13.6,,2021-03-19,27,3,2021,0,6080192.2021.3.19,,,ON,-4.5,,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,0,11.4,15.9,86,,,-7.2,,2021-03-20,27,3,2021,0,6080192.2021.3.20,,,ON,2.1,,22,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,0,14.4,15.5,91,,,-9.3,,2021-03-21,21,3,2021,0,6080192.2021.3.21,,,ON,2.5,,14,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,22,0,16.3,13.8,90,31,,-7.9,,2021-03-22,17,3,2021,0,6080192.2021.3.22,,,ON,4.2,,16,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,,0,18.1,10.5,87,,,-3.1,,2021-03-23,12,3,2021,0,6080192.2021.3.23,,,ON,7.5,,16,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,,0,12.8,12.3,93,,,-1.3,,2021-03-24,7,3,2021,0,6080192.2021.3.24,,,ON,5.7,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,24,0.3,10.6,12.7,95,33,,0,,2021-03-25,,3,2021,0,6080192.2021.3.25,,,ON,5.3,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,,25.8,4.4,17.1,92,,,-2.6,,2021-03-26,,3,2021,0,6080192.2021.3.26,,,ON,0.9,,84,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,0,3.7,17.4,94,,,-2.5,,2021-03-27,,3,2021,0,6080192.2021.3.27,,,ON,0.6,,69,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,31,12.1,6.3,16,95,31,,-2.4,,2021-03-28,,3,2021,0,6080192.2021.3.28,,,ON,2,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,29,0.1,1.5,21,84,31,,-7.4,,2021-03-29,,3,2021,0,6080192.2021.3.29,,,ON,-3,,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,24,0,15.7,12.5,90,37,,-4.7,,2021-03-30,0,3,2021,0,6080192.2021.3.30,,,ON,5.5,,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,,2.3,7.9,14.8,92,,,-1.5,,2021-03-31,0,3,2021,0,6080192.2021.3.31,,,ON,3.2,,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,36,0,-1,21.9,77,32,,-6.8,,2021-04-01,,4,2021,0,6080192.2021.4.1,,,ON,-3.9,,30,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0,1.5,22.2,81,,,-9.9,,2021-04-02,,4,2021,0,6080192.2021.4.2,,,ON,-4.2,,20,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,0,8,19.9,88,,,-11.7,,2021-04-03,,4,2021,0,6080192.2021.4.3,,,ON,-1.9,,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,,0,13.8,13,85,,,-3.7,,2021-04-04,,4,2021,0,6080192.2021.4.4,,,ON,5,,22,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,,0,13.6,14,91,,,-5.6,,2021-04-05,,4,2021,0,6080192.2021.4.5,,,ON,4,,17,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,,4.6,15.5,13.6,92,,,-6.8,,2021-04-06,,4,2021,0,6080192.2021.4.6,,,ON,4.4,,13,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,,0,19.5,8.2,94,,,0,,2021-04-07,,4,2021,0,6080192.2021.4.7,,,ON,9.8,,18,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,23.2,7.3,92,,,-1.8,,2021-04-08,,4,2021,0,6080192.2021.4.8,,,ON,10.7,,23,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,16.9,8.6,93,,,2,,2021-04-09,,4,2021,0,6080192.2021.4.9,,,ON,9.4,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,,0,24.5,5.1,94,,,1.2,,2021-04-10,,4,2021,0,6080192.2021.4.10,,,ON,12.9,,30,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,10,2.2,19.1,5.5,92,32,,5.8,,2021-04-11,,4,2021,0,6080192.2021.4.11,,,ON,12.5,,45,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,,4.4,9.7,10.5,93,,,5.4,,2021-04-12,,4,2021,0,6080192.2021.4.12,,,ON,7.5,,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,,0.6,12.8,9.6,95,,,4.1,,2021-04-13,,4,2021,0,6080192.2021.4.13,,,ON,8.4,,58,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,,2.1,16.2,8.4,95,,,3,,2021-04-14,,4,2021,0,6080192.2021.4.14,,,ON,9.6,,29,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,8.4,6.8,14.9,96,,,-0.5,,2021-04-15,,4,2021,0,6080192.2021.4.15,,,ON,3.1,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,1.3,8,12.2,94,,,3.6,,2021-04-16,,4,2021,0,6080192.2021.4.16,,,ON,5.8,,74,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0,10.3,13.3,93,,,-0.9,,2021-04-17,,4,2021,0,6080192.2021.4.17,,,ON,4.7,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,1.3,12.7,13,94,,,-2.7,,2021-04-18,,4,2021,0,6080192.2021.4.18,,,ON,5,,44,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,6.1,15.2,12.4,95,,,-4.1,,2021-04-19,,4,2021,0,6080192.2021.4.19,,,ON,5.6,,30,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,21,0,1.9,18.8,92,34,,-3.4,,2021-04-20,,4,2021,0,6080192.2021.4.20,,,ON,-0.8,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,0.1,1,20.6,78,,,-6.3,,2021-04-21,,4,2021,0,6080192.2021.4.21,,,ON,-2.6,,37,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,24,0,4.4,18.7,73,36,,-5.7,,2021-04-22,,4,2021,0,6080192.2021.4.22,,,ON,-0.7,,32,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,31,0,15.3,11.3,80,32,,-1.8,,2021-04-23,,4,2021,0,6080192.2021.4.23,,,ON,6.7,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,22,0,17.6,8.9,86,31,,0.6,,2021-04-24,,4,2021,0,6080192.2021.4.24,,,ON,9.1,,25,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,36,1.4,7.8,15.4,90,37,,-2.7,,2021-04-25,,4,2021,0,6080192.2021.4.25,,,ON,2.6,,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,,0,8.7,16.3,66,,,-5.3,,2021-04-26,,4,2021,0,6080192.2021.4.26,,,ON,1.7,,17,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,1.6,15.9,9.4,91,,,1.4,,2021-04-27,,4,2021,0,6080192.2021.4.27,,,ON,8.6,,30,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,,13.9,8.3,12,94,,,3.7,,2021-04-28,,4,2021,0,6080192.2021.4.28,,,ON,6,,88,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,,4.8,15.8,7.4,94,,,5.4,,2021-04-29,,4,2021,0,6080192.2021.4.29,,,ON,10.6,,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,36,7.7,8.6,14.9,92,51,,-2.5,,2021-04-30,,4,2021,0,6080192.2021.4.30,,,ON,3.1,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,,1.5,9.7,15.7,94,,,-5,,2021-05-01,,5,2021,0,6080192.2021.5.1,,,ON,2.3,,29,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0,16.4,10.3,95,,,-1,,2021-05-02,,5,2021,0,6080192.2021.5.2,,,ON,7.7,,34,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,6.1,7,13.1,92,,,2.9,,2021-05-03,,5,2021,0,6080192.2021.5.3,,,ON,4.9,,45,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,,2.4,7.2,12.5,94,,,3.9,,2021-05-04,,5,2021,0,6080192.2021.5.4,,,ON,5.5,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,,0.1,8.9,13.2,94,,,0.7,,2021-05-05,,5,2021,0,6080192.2021.5.5,,,ON,4.8,,70,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,,0,11.3,14,95,,,-3.4,,2021-05-06,,5,2021,0,6080192.2021.5.6,,,ON,4,,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,,0,12.9,13.3,96,,,-3.6,,2021-05-07,,5,2021,0,6080192.2021.5.7,,,ON,4.7,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,12.8,12.9,93,,,-2.6,,2021-05-08,,5,2021,0,6080192.2021.5.8,,,ON,5.1,,40,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,13.4,12.1,93,,,-1.6,,2021-05-09,,5,2021,0,6080192.2021.5.9,,,ON,5.9,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,M,M,,6080192,M,M,,,,,,,M,,,2021-05-10,,5,2021,,6080192.2021.5.10,M,M,ON,,,,ALGONQUIN PARK EAST GATE,M,M,,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,M,M,,6080192,M,M,,,,,,,M,,,2021-05-11,,5,2021,,6080192.2021.5.11,M,M,ON,,,,ALGONQUIN PARK EAST GATE,M,M,,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,M,M,,6080192,M,M,,,,,,,M,,,2021-05-14,,5,2021,,6080192.2021.5.14,M,M,ON,,,,ALGONQUIN PARK EAST GATE,M,M,,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,0,21,7.5,92,,,0,,2021-05-15,,5,2021,0,6080192.2021.5.15,,,ON,10.5,,25,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,0,22.4,6.9,95,,,-0.2,,2021-05-16,,5,2021,0,6080192.2021.5.16,,,ON,11.1,,19,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0,23.5,6,95,,,0.5,,2021-05-17,,5,2021,0,6080192.2021.5.17,,,ON,12,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,0,26.9,1.4,91,,,6.2,,2021-05-18,,5,2021,0,6080192.2021.5.18,,,ON,16.6,,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,0,28.4,0.9,94,,,5.8,,2021-05-19,,5,2021,0,6080192.2021.5.19,,,ON,17.1,,23,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,0.1,28.3,0,91,,,12.6,,2021-05-20,,5,2021,2.5,6080192.2021.5.20,,,ON,20.5,,35,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,0,30.4,0,93,,,13.4,,2021-05-21,,5,2021,3.9,6080192.2021.5.21,,,ON,21.9,,30,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,,0.3,21.8,0,92,,,14.4,,2021-05-22,,5,2021,0.1,6080192.2021.5.22,,,ON,18.1,,74,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,,0.1,18.1,8.3,94,,,1.3,,2021-05-23,,5,2021,0,6080192.2021.5.23,,,ON,9.7,,27,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,,0,22.5,7.2,96,,,-0.9,,2021-05-24,,5,2021,0,6080192.2021.5.24,,,ON,10.8,,20,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,26,0.3,28.8,0,89,36,,8.3,,2021-05-25,,5,2021,0.6,6080192.2021.5.25,,,ON,18.6,,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,23,0.9,21.2,2.8,92,37,,9.2,,2021-05-26,,5,2021,0,6080192.2021.5.26,,,ON,15.2,,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,0,12.2,12.2,76,,,-0.5,,2021-05-27,,5,2021,0,6080192.2021.5.27,,,ON,5.8,,32,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,,0,10.7,14,91,,,-2.7,,2021-05-28,,5,2021,0,6080192.2021.5.28,,,ON,4,,28,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,,0,17,11.4,94,,,-3.7,,2021-05-29,,5,2021,0,6080192.2021.5.29,,,ON,6.6,,18,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,,0,19.5,9.7,93,,,-3,,2021-05-30,,5,2021,0,6080192.2021.5.30,,,ON,8.3,,19,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,,0,22.4,7.2,94,,,-0.9,,2021-05-31,,5,2021,0,6080192.2021.5.31,,,ON,10.8,,18,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,,0,23.5,3.7,93,,,5.2,,2021-06-01,,6,2021,0,6080192.2021.6.1,,,ON,14.3,,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0,25.1,4.2,96,,,2.4,,2021-06-02,,6,2021,0,6080192.2021.6.2,,,ON,13.8,,23,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,2.9,20.1,3.1,97,,,9.8,,2021-06-03,,6,2021,0,6080192.2021.6.3,,,ON,14.9,,67,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,,0,25.2,0,97,,,11,,2021-06-04,,6,2021,0.1,6080192.2021.6.4,,,ON,18.1,,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,,0.1,25.9,0,97,,,10.6,,2021-06-05,,6,2021,0.3,6080192.2021.6.5,,,ON,18.3,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,,0,32,0,98,,,12.1,,2021-06-06,,6,2021,4.1,6080192.2021.6.6,,,ON,22.1,,38,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,21,0,30.7,0,97,33,,13.6,,2021-06-07,,6,2021,4.1,6080192.2021.6.7,,,ON,22.1,,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,31.2,0,95,,,18,,2021-06-08,,6,2021,6.6,6080192.2021.6.8,,,ON,24.6,,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,27.3,0,95,,,9,,2021-06-09,,6,2021,0.2,6080192.2021.6.9,,,ON,18.2,,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,,0,24.5,2.4,95,,,6.6,,2021-06-10,,6,2021,0,6080192.2021.6.10,,,ON,15.6,,25,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,,0,18.1,5.3,96,,,7.3,,2021-06-11,,6,2021,0,6080192.2021.6.11,,,ON,12.7,,61,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,,0,24.2,3.1,98,,,5.6,,2021-06-12,,6,2021,0,6080192.2021.6.12,,,ON,14.9,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,,0,27.2,0.5,93,,,7.8,,2021-06-13,,6,2021,0,6080192.2021.6.13,,,ON,17.5,,39,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,,17.2,18.9,2.3,96,,,12.5,,2021-06-14,,6,2021,0,6080192.2021.6.14,,,ON,15.7,,76,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,0,21.1,4.7,91,,,5.5,,2021-06-15,,6,2021,0,6080192.2021.6.15,,,ON,13.3,,25,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,0,19.8,6.5,93,,,3.2,,2021-06-16,,6,2021,0,6080192.2021.6.16,,,ON,11.5,,22,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0,24,5.4,96,,,1.1,,2021-06-17,,6,2021,0,6080192.2021.6.17,,,ON,12.6,,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,24.8,19.9,4,98,,,8.1,,2021-06-18,,6,2021,0,6080192.2021.6.18,,,ON,14,,68,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,0,24.4,0.5,98,,,10.5,,2021-06-19,,6,2021,0,6080192.2021.6.19,,,ON,17.5,,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,0,25,1.5,97,,,8,,2021-06-20,,6,2021,0,6080192.2021.6.20,,,ON,16.5,,45,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,27,3.1,23.9,1.8,93,32,,8.5,,2021-06-21,,6,2021,0,6080192.2021.6.21,,,ON,16.2,,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,,0,15,8.7,96,,,3.5,,2021-06-22,,6,2021,0,6080192.2021.6.22,,,ON,9.3,,43,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
